active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,sanitize-html,1.4.2,2026-04-12 16:10:56.798919+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2026-04-12,,,"sanitize-html: improper handling of internationalized domain name (IDN) can lead to bypass hostname whitelist validation NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.3.1 NEWLINE  NEWLINE Apostrophe Technologies sanitize-html before 2.3.1 does not properly handle internationalized domain name (IDN) which could allow an attacker to bypass hostname whitelist validation set by the ""allowedIframeHostnames"" option. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,ba813c7a611be4f5b745fa8f40bbadd0765054442ab62bf8a271827bc4374831,410,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.798883+00:00,,,,,2.3.1,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2021-26539 NEWLINE https://advisory.checkmarx.net/advisory/CX-2021-4308 NEWLINE https://github.com/apostrophecms/sanitize-html NEWLINE https://github.com/apostrophecms/sanitize-html/blob/main/CHANGELOG.md#231-2021-01-22 NEWLINE https://github.com/apostrophecms/sanitize-html/commit/bdf7836ef8f0e5b21f9a1aab0623ae8fcd09c1da NEWLINE https://github.com/apostrophecms/sanitize-html/pull/458 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2021-26539 NEWLINE https://www.cve.org/CVERecord?id=CVE-2021-26539,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2021-26539 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2021-26539,
True,sanitize-html,1.4.2,2026-04-12 16:10:56.808738+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2026-04-12,,,"sanitize-html: improper validation of hostnames set by the ""allowedIframeHostnames"" option can lead to bypass hostname whitelist for iframe element NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.3.2 NEWLINE  NEWLINE Apostrophe Technologies sanitize-html before 2.3.2 does not properly validate the hostnames set by the ""allowedIframeHostnames"" option when the ""allowIframeRelativeUrls"" is set to true, which allows attackers to bypass hostname whitelist for iframe element, related using an src value that starts with ""/\\example.com"". NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,664d6d8fefb3a3dd11ec07bf05d95fbde9d01672d9f5a9b0ee9e24624664dee4,411,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.808666+00:00,,,,,2.3.2,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2021-26540 NEWLINE https://advisory.checkmarx.net/advisory/CX-2021-4309 NEWLINE https://github.com/apostrophecms/sanitize-html/blob/main/CHANGELOG.md#232-2021-01-26 NEWLINE https://github.com/apostrophecms/sanitize-html/pull/460 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2021-26540 NEWLINE https://www.cve.org/CVERecord?id=CVE-2021-26540,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2021-26540 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2021-26540,
True,sanitize-html,1.4.2,2026-04-12 16:10:56.819421+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,200,2026-04-12,,,"sanitize-html: Information Exposure when used on the backend NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.12.1 NEWLINE  NEWLINE Versions of the package sanitize-html before 2.12.1 are vulnerable to Information Exposure when used on the backend and with the style attribute allowed, allowing enumeration of files in the system (including project dependencies). An attacker could exploit this vulnerability to gather details about the file system structure and dependencies of the targeted server. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,775c7230780784ab7910a54a6043c805eedc91158c849ae9e570c6c1c547d3ac,412,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.819389+00:00,,,,,2.12.1,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2024-21501 NEWLINE https://gist.github.com/Slonser/8b4d061abe6ee1b2e10c7242987674cf NEWLINE https://github.com/apostrophecms/apostrophe/discussions/4436 NEWLINE https://github.com/apostrophecms/sanitize-html NEWLINE https://github.com/apostrophecms/sanitize-html/commit/c5dbdf77fe8b836d3bf4554ea39edb45281ec0b4 NEWLINE https://github.com/apostrophecms/sanitize-html/pull/650 NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7 NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7/ NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S/ NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2024-21501 NEWLINE https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-6276557 NEWLINE https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-6256334 NEWLINE https://www.cve.org/CVERecord?id=CVE-2024-21501,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2024-21501 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2024-21501,
True,sanitize-html,1.4.2,2026-04-12 16:10:56.828833+00:00,,,,,0,2026-04-12,,,"Cross Site Scripting NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** >=1.11.4 NEWLINE  NEWLINE Sanitize-html is a library for scrubbing html input of malicious values. NEWLINE  NEWLINE Versions 1.11.1 and below are vulnerable to cross site scripting (XSS) in certain scenarios: NEWLINE  NEWLINE If allowed at least one nonTextTags, the result is a potential XSS vulnerability. NEWLINE PoC: NEWLINE  NEWLINE ``` NEWLINE var sanitizeHtml = require('sanitize-html'); NEWLINE  NEWLINE var dirty = '!<textarea>&lt;/textarea&gt;<svg/onload=prompt`xs`&gt;</textarea>!'; NEWLINE var clean = sanitizeHtml(dirty, { NEWLINE     allowedTags: [ 'textarea' ] NEWLINE }); NEWLINE  NEWLINE console.log(clean); NEWLINE  NEWLINE // !<textarea></textarea><svg/onload=prompt`xs`></textarea>! NEWLINE ``` NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,1556c4b9addde5d67ac9abb9fa80caafee790e0332228ff50074decd508de4a1,413,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.828799+00:00,,,,,>=1.11.4,,S2,False,,,,,,,,False,https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403 NEWLINE https://github.com/punkave/sanitize-html/issues/100,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,NSWG-ECO-154 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,NSWG-ECO-154,
True,tar,4.4.19,2026-04-12 16:10:56.856060+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,6.5,,,400,2026-04-12,,,node-tar: denial of service while parsing a tar file due to lack of folders depth validation NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 6.2.1 NEWLINE  NEWLINE node-tar is a Tar for Node.js. node-tar prior to version 6.2.1 has no limit on the number of sub-folders created in the folder creation process. An attacker who generates a large number of sub-folders can consume memory on the system running node-tar and even crash the Node.js client within few seconds of running it using a path with too many sub-folders inside. Version 6.2.1 fixes this issue by preventing extraction in excessively deep sub-folders. NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/node-pre-gyp/node_modules/tar/package.json,,True,False,,False,,d5d98fefd1ac3f6edbe39569ec76fbc228cbb28ff38f65c7e4091c7dce499b1c,416,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.856028+00:00,,,,,6.2.1,,S2,False,,,,,,,,False,https://access.redhat.com/errata/RHSA-2024:6147 NEWLINE https://access.redhat.com/security/cve/CVE-2024-28863 NEWLINE https://bugzilla.redhat.com/2293200 NEWLINE https://bugzilla.redhat.com/2296417 NEWLINE https://errata.almalinux.org/9/ALSA-2024-6147.html NEWLINE https://github.com/isaacs/node-tar NEWLINE https://github.com/isaacs/node-tar/commit/fe8cd57da5686f8695415414bda49206a545f7f7 NEWLINE https://github.com/isaacs/node-tar/commit/fe8cd57da5686f8695415414bda49206a545f7f7 (v6.2.1) NEWLINE https://github.com/isaacs/node-tar/security/advisories/GHSA-f5x3-32g6-xq36 NEWLINE https://linux.oracle.com/cve/CVE-2024-28863.html NEWLINE https://linux.oracle.com/errata/ELSA-2024-6148.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2024-28863 NEWLINE https://security.netapp.com/advisory/ntap-20240524-0005 NEWLINE https://security.netapp.com/advisory/ntap-20240524-0005/ NEWLINE https://www.cve.org/CVERecord?id=CVE-2024-28863,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2024-28863 Tar 4.4.19,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2024-28863,
True,libc6,2.36-9+deb12u10,2026-04-12 16:10:56.376779+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,200,2026-04-12,,,"glibc: ASLR bypass using cache of thread stack and heap NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass ASLR using cache of thread stack and heap. The component is: glibc. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,dd1ec713d01d8f215966033a886ad7da3fddb37021941e795cb75c5b5977638f,360,affected,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.376748+00:00,,,,,,,S2,False,,,,,,,,False,http://www.securityfocus.com/bid/109162 NEWLINE https://access.redhat.com/security/cve/CVE-2019-1010024 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2019-1010024 NEWLINE https://security-tracker.debian.org/tracker/CVE-2019-1010024 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=22852 NEWLINE https://support.f5.com/csp/article/K06046097 NEWLINE https://support.f5.com/csp/article/K06046097?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE https://ubuntu.com/security/CVE-2019-1010024 NEWLINE https://www.cve.org/CVERecord?id=CVE-2019-1010024,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2019-1010024 Libc6 2.36-9+deb12u10,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2019-1010024,
True,libc6,2.36-9+deb12u10,2026-04-12 16:10:56.385201+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,330,2026-04-12,,,"glibc: information disclosure of heap addresses of pthread_created thread NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may guess the heap addresses of pthread_created thread. The component is: glibc. NOTE: the vendor's position is ""ASLR bypass itself is not a vulnerability. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,a76bb573484fe5d642a69ee67485553005b357846e33e0ed24744373a9bc5f73,361,affected,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.385165+00:00,,,,,,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2019-1010025 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2019-1010025 NEWLINE https://security-tracker.debian.org/tracker/CVE-2019-1010025 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=22853 NEWLINE https://support.f5.com/csp/article/K06046097 NEWLINE https://support.f5.com/csp/article/K06046097?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE https://ubuntu.com/security/CVE-2019-1010025 NEWLINE https://www.cve.org/CVERecord?id=CVE-2019-1010025,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2019-1010025 Libc6 2.36-9+deb12u10,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2019-1010025,
True,libgcc-s1,12.2.0-14+deb12u1,2026-04-12 16:10:56.402182+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,674,2026-04-12,,,"binutils: libiberty/rust-demangle.c in GNU GCC 11.2 allows stack exhaustion in demangle_const NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,ad056e3dcc1fa07c677206b5d68602a087865a8706bcbd7556b4297afbd35faf,363,affected,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.402150+00:00,,,,,,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2022-27943 NEWLINE https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=1a770b01ef415e114164b6151d1e55acdee09371 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=9234cdca6ee88badfc00297e72f13dac4e540c79 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=fc968115a742d9e4674d9725ce9c2106b91b6ead NEWLINE https://gcc.gnu.org/pipermail/gcc-patches/2022-March/592244.html NEWLINE https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=28995 NEWLINE https://www.cve.org/CVERecord?id=CVE-2022-27943,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2022-27943 Libgcc-S1 12.2.0-14+deb12u1,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,libgomp1,12.2.0-14+deb12u1,2026-04-12 16:10:56.410764+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,674,2026-04-12,,,"binutils: libiberty/rust-demangle.c in GNU GCC 11.2 allows stack exhaustion in demangle_const NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,b073d5218ebf3bfde92761d6bfe285eace4b2195019a7bff2e9c2e496d3c183f,364,affected,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.410733+00:00,,,,,,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2022-27943 NEWLINE https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=1a770b01ef415e114164b6151d1e55acdee09371 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=9234cdca6ee88badfc00297e72f13dac4e540c79 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=fc968115a742d9e4674d9725ce9c2106b91b6ead NEWLINE https://gcc.gnu.org/pipermail/gcc-patches/2022-March/592244.html NEWLINE https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=28995 NEWLINE https://www.cve.org/CVERecord?id=CVE-2022-27943,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2022-27943 Libgomp1 12.2.0-14+deb12u1,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,libssl3,3.0.17-1~deb12u2,2026-04-12 16:10:56.419568+00:00,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,5.6,,,125,2026-04-12,,,"openssl: Out-of-bounds read & write in RFC 3211 KEK Unwrap NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:** 3.0.17-1~deb12u3 NEWLINE  NEWLINE Issue summary: An application trying to decrypt CMS messages encrypted using NEWLINE password based encryption can trigger an out-of-bounds read and write. NEWLINE  NEWLINE Impact summary: This out-of-bounds read may trigger a crash which leads to NEWLINE Denial of Service for an application. The out-of-bounds write can cause NEWLINE a memory corruption which can have various consequences including NEWLINE a Denial of Service or Execution of attacker-supplied code. NEWLINE  NEWLINE Although the consequences of a successful exploit of this vulnerability NEWLINE could be severe, the probability that the attacker would be able to NEWLINE perform it is low. Besides, password based (PWRI) encryption support in CMS NEWLINE messages is very rarely used. For that reason the issue was assessed as NEWLINE Moderate severity according to our Security Policy. NEWLINE  NEWLINE The FIPS modules in 3.5, 3.4, 3.3, 3.2, 3.1 and 3.0 are not affected by this NEWLINE issue, as the CMS implementation is outside the OpenSSL FIPS module NEWLINE boundary. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,True,False,,False,,4cb161b0ffffa9082fc32d11962234e5c81e131f80ad03a727f7f6ace92c1a1a,365,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.419534+00:00,,,,,3.0.17-1~deb12u3,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2025-9230 NEWLINE https://github.com/openssl/openssl/commit/5965ea5dd6960f36d8b7f74f8eac67a8eb8f2b45 NEWLINE https://github.com/openssl/openssl/commit/9e91358f365dee6c446dcdcdb01c04d2743fd280 NEWLINE https://github.com/openssl/openssl/commit/a79c4ce559c6a3a8fd4109e9f33c1185d5bf2def NEWLINE https://github.com/openssl/openssl/commit/b5282d677551afda7d20e9c00e09561b547b2dfd NEWLINE https://github.com/openssl/openssl/commit/bae259a211ada6315dc50900686daaaaaa55f482 NEWLINE https://github.openssl.org/openssl/extended-releases/commit/c2b96348bfa662f25f4fabf81958ae822063dae3 NEWLINE https://github.openssl.org/openssl/extended-releases/commit/dfbaf161d8dafc1132dd88cd48ad990ed9b4c8ba NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2025-9230 NEWLINE https://openssl-library.org/news/secadv/20250930.txt NEWLINE https://ubuntu.com/security/notices/USN-7786-1 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-9230,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2025-9230 Libssl3 3.0.17-1~deb12u2,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2025-9230,
True,gcc-12-base,12.2.0-14+deb12u1,2026-04-12 16:10:56.300766+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,674,2026-04-12,,,"binutils: libiberty/rust-demangle.c in GNU GCC 11.2 allows stack exhaustion in demangle_const NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,9265ee13b2d82aca439fef46510585b92fe3357039f2f1655625c9b406947770,353,affected,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.300734+00:00,,,,,,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2022-27943 NEWLINE https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=1a770b01ef415e114164b6151d1e55acdee09371 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=9234cdca6ee88badfc00297e72f13dac4e540c79 NEWLINE https://gcc.gnu.org/git/gitweb.cgi?p=gcc.git;h=fc968115a742d9e4674d9725ce9c2106b91b6ead NEWLINE https://gcc.gnu.org/pipermail/gcc-patches/2022-March/592244.html NEWLINE https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE https://sourceware.org/bugzilla/show_bug.cgi?id=28995 NEWLINE https://www.cve.org/CVERecord?id=CVE-2022-27943,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2022-27943 GCC-12-Base 12.2.0-14+deb12u1,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,engine.io,4.1.2,2026-04-12 16:10:56.496249+00:00,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,,,248,2026-04-12,,,"engine.io: Specially crafted HTTP request can trigger an uncaught exception NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 3.6.1, 6.2.1 NEWLINE  NEWLINE Engine.IO is the implementation of transport-based cross-browser/cross-device bi-directional communication layer for Socket.IO. A specially crafted HTTP request can trigger an uncaught exception on the Engine.IO server, thus killing the Node.js process. This impacts all the users of the engine.io package, including those who uses depending packages like socket.io. There is no known workaround except upgrading to a safe version. There are patches for this issue released in versions 3.6.1 and 6.2.1. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/engine.io/package.json,,True,False,,False,,042c464cd3768931f5e045e9c7f58b7b050bdc4df11f8bdfc6b9fa514dc76e10,374,fixed,False,,False,2026-04-12 16:10:56.222153+00:00,Admin User (admin),1,2026-04-12 16:10:56.496217+00:00,,,,,"3.6.1, 6.2.1",,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2022-41940 NEWLINE https://github.com/socketio/engine.io NEWLINE https://github.com/socketio/engine.io/commit/425e833ab13373edf1dd5a0706f07100db14e3c6 NEWLINE https://github.com/socketio/engine.io/commit/83c4071af871fc188298d7d591e95670bf9f9085 NEWLINE https://github.com/socketio/engine.io/security/advisories/GHSA-r7qp-cfhv-p84w NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2022-41940 NEWLINE https://www.cve.org/CVERecord?id=CVE-2022-41940,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-10,2026-02-10,,,,True,,Trivy Scan,15,0,CVE-2022-41940 engine.io 4.1.2,False,False,,,True,,,,Trivy Scan,2,Labs Security Testing,1,Juice Shop,,CVE-2022-41940,
